UUID,PRODUCT_TYPE,PRODUCT_LAYOUT,PAGE_LOAD_TIME,PRODUCT_RATING,PURCHASE_DECISION,REVIEW_TEXT,REVIEW_QUALITY,REVIEW_SENTIMENT
02170d5f-1211-4f31-8f41-e8798d5e9b24,Home & Garden,Card,3.64,5,1,Fantastic! Works perfectly as described.,Good,0.55
553735be-e094-4f19-b984-eb1300d63750,Sports,Detailed,1.76,2,1,Horrible experience. Don't buy this.,Good,-0.45
c8770f6f-3edc-4937-80ba-5675f7966219,Toys,List,1.05,2,0,Did not meet expectations at all.,Poor,-0.98
d64595bc-88ec-4737-ad65-b4a2ec1ba372,Books,Grid,0.6,1,0,Not as described. Very disappointed.,Fair,-0.84
1e09efa2-5750-4ff2-a6d1-da2cb14b71a7,Electronics,Grid,1.76,5,1,Fantastic! Works perfectly as described.,Poor,0.69
b50948c5-a1a6-430f-ba7b-486b879576d9,Electronics,List,1.43,2,1,Not as described. Very disappointed.,Fair,-0.6
b0c705fc-f577-4f3a-acaa-7f0ed459948a,Home & Garden,Grid,4.6,3,1,Satisfactory. Nothing to write home about.,Excellent,0.25
459604ae-0430-471b-8d33-223732a0a810,Electronics,Card,3.77,5,1,Great product! Highly recommend it.,Good,0.72
998895ca-99bb-4654-b82d-5205bb03ed5e,Sports,Detailed,4.79,3,1,It's alright. Does the job.,Excellent,0.22
0669854f-5a8d-4363-b3b4-56b971d3d6db,Toys,Card,1.23,4,1,Amazing value for money. Very satisfied.,Excellent,0.73
bc8464d6-4414-477c-bc73-2209eb7ff4c9,Electronics,Card,4.1,3,1,Reasonable product for the cost.,Fair,-0.25
7f635736-7770-487d-99d8-86c7ed48ae47,Sports,Detailed,0.67,3,1,Satisfactory. Nothing to write home about.,Good,-0.08
063de1cb-1a7d-488e-941e-a5c4dd098627,Home & Garden,Card,4.26,2,1,Disappointed with this purchase.,Poor,-0.73
a5615849-6761-40de-9827-e01da682c73f,Home & Garden,Detailed,3.37,5,1,Excellent quality and fast shipping.,Fair,0.61
0a80b41f-b52a-4014-ab0c-dc41d5bb17dc,Sports,Card,4.79,4,1,Perfect! Exceeded my expectations.,Excellent,0.59
52f78293-b2e8-499b-933c-56a01ebccab6,Books,List,1.52,2,1,Disappointed with this purchase.,Fair,-0.91
6b15b6e1-ad6d-4111-a3d7-a46c5b0582cb,Toys,Grid,1.33,5,1,Great product! Highly recommend it.,Good,0.93
b59a118d-91b4-492d-b915-53b9e72a7fa8,Clothing,Grid,4.78,3,1,Fair quality. Could be better.,Poor,0.29
0f3a6f8d-a527-4d6a-827e-544fae440dd5,Electronics,List,2.07,1,1,Poor quality. Not worth the money.,Poor,-0.7
e2daa53a-2009-4f11-a4ce-4a6679d922b3,Home & Garden,Card,4.23,4,1,Perfect! Exceeded my expectations.,Good,0.54
17c54f5f-43e9-4f0a-9c25-9f36a03f9838,Home & Garden,Card,2.01,4,1,Perfect! Exceeded my expectations.,Good,0.95
07c757bb-9182-449f-9e1c-baf47b708ae3,Clothing,Card,0.7,2,1,Defective product. Very frustrating.,Poor,-0.45
ad80c694-75ba-40c6-a79e-e33584910f10,Home & Garden,Card,4.73,4,1,Love it! Exactly what I was looking for.,Poor,0.92
80134546-5da2-4157-8897-3a83d6142ecc,Toys,Grid,4.8,2,0,Horrible experience. Don't buy this.,Excellent,-0.66
d43a0ceb-26c2-43c0-92e9-7fad8a4a9372,Sports,Grid,4.31,5,1,Superb quality and great design.,Excellent,0.9
df7ffac1-bc6b-4358-af82-db5b88079a66,Home & Garden,Card,1.38,5,1,Amazing value for money. Very satisfied.,Good,0.65
5f4f68c3-d3ea-413f-8a5b-a75f22f2feef,Home & Garden,List,2.55,1,1,Low quality materials. Avoid this.,Fair,-0.58
e153c25b-492c-470e-9148-bf8a30ff3f6d,Home & Garden,Grid,4.62,4,1,Fantastic! Works perfectly as described.,Good,0.8
263d46a2-23ab-4fbc-ac95-6a10305ec7c9,Clothing,List,3.99,4,1,Absolutely love it! Five stars!,Excellent,0.84
d789b96d-05e9-4797-93a5-b0048563883a,Home & Garden,Card,1.91,1,0,Terrible product. Would not recommend.,Fair,-0.75
840c366a-914c-4b64-8356-b29db303b2c5,Toys,List,4.55,4,0,Perfect! Exceeded my expectations.,Fair,0.51
57a0ff95-9490-4776-bf1e-2f02b0807db6,Toys,Detailed,3.84,2,0,Disappointed with this purchase.,Good,-0.48
9886f406-3b7c-4622-a18f-179acc623cdf,Electronics,List,2.82,5,1,Outstanding product. Will buy again.,Excellent,0.96
65e85e3c-4cd3-4544-a2f6-b4df6679b47f,Toys,List,3.7,1,0,Waste of money. Returning it.,Good,-0.8
1814c6b7-c038-4c54-ab29-c90ab13b94dc,Sports,Grid,4.97,1,0,Did not meet expectations at all.,Excellent,-0.96
9855d7cc-37c1-499b-93b5-68a334df8128,Toys,Detailed,3.83,4,1,Love it! Exactly what I was looking for.,Good,0.64
bbb1a7db-4cdf-4c7e-8524-5c0d3fe19106,Toys,Grid,1.19,1,1,Did not meet expectations at all.,Fair,-0.64
6184b3f5-d644-449a-ab26-adcd162c9f57,Books,List,2.79,5,1,Amazing value for money. Very satisfied.,Excellent,0.64
4fe05a8d-3b48-4155-88d2-bf43148ecefe,Home & Garden,Grid,3.04,5,1,Fantastic! Works perfectly as described.,Excellent,0.79
c7c037e9-56dc-478c-8a91-d03b3768d358,Books,Card,3.91,2,1,Broke after a few uses. Very upset.,Excellent,-0.97
c987e649-b301-44d8-a378-3a640f5164a1,Home & Garden,Card,0.95,3,1,It's alright. Does the job.,Fair,-0.2
fde0d40b-fdbc-4565-8d8d-8450427ce7cf,Clothing,Card,4.73,3,0,It works fine. No complaints.,Good,0.29
84e0f662-b57a-4b10-8b1e-349f94ed1036,Clothing,Grid,1.43,5,0,Great product! Highly recommend it.,Poor,0.88
737bc9dc-4644-4b72-bca4-59a69815635f,Sports,List,0.53,1,0,Defective product. Very frustrating.,Poor,-0.78
0f444dd8-5669-48b1-8956-52b034085601,Books,List,4.24,3,1,Average product. Nothing special.,Good,0.25
4409fce2-307f-4ba9-9fe7-aa10f324f337,Books,Detailed,1.68,2,0,Poor quality. Not worth the money.,Good,-0.4
de69cd50-a196-4d86-91b7-33b62f6f1bf0,Electronics,List,3.77,3,0,It's alright. Does the job.,Fair,-0.21
506e4dfc-d79f-44f1-a74f-5528830e67cc,Sports,Grid,3.68,3,0,Average product. Nothing special.,Poor,0.24
f383d844-13c2-498c-b3bf-6b9fcc1a7054,Sports,Card,1.36,5,0,Great product! Highly recommend it.,Excellent,0.83
de168cf2-3c98-4e9f-a4d4-825a8a2234c1,Toys,Grid,1.61,5,1,Amazing value for money. Very satisfied.,Excellent,0.69
8694d3af-44ec-48a7-9e53-64a4b8ce200f,Clothing,Detailed,4.16,4,0,Excellent quality and fast shipping.,Fair,0.64
b13f8a62-123c-4b7e-abc5-530bd8e2181f,Toys,List,0.51,1,1,Terrible product. Would not recommend.,Fair,-0.71
03fb1acc-0c1c-4e7b-9d51-532eb8f5d0c4,Toys,Card,3.26,5,1,Superb quality and great design.,Good,0.62
753ca59f-9c45-4e36-b06a-e2ef2b653bb2,Clothing,Card,4.28,3,1,"Not bad, not great. Just average.",Good,0.1
5f8b3ebb-9504-44d0-905c-a9db9ce7fd43,Sports,Detailed,1.83,2,1,Not as described. Very disappointed.,Good,-0.93
4d76ce7f-1244-4ddb-92d3-e4ec7846a159,Books,Card,1.61,4,1,Outstanding product. Will buy again.,Good,0.56
1827aaa1-2e5b-4660-9c1e-bb9c63312585,Home & Garden,Detailed,3.67,4,1,Absolutely love it! Five stars!,Excellent,0.92
4cf72719-a9b6-4cd5-aced-bf3f3d197a80,Clothing,Grid,1.81,5,1,Fantastic! Works perfectly as described.,Excellent,0.61
a78b93be-10f7-4bb7-8d39-4df4617a166e,Home & Garden,Card,3.54,4,1,Fantastic! Works perfectly as described.,Good,0.7
38bdce1a-3f70-47a0-a2f0-727c869fa7dc,Electronics,Card,2.68,2,1,Not as described. Very disappointed.,Good,-0.8
92dce5db-e2ba-423d-98bf-6ff055ce0c2c,Clothing,List,2.91,1,1,Waste of money. Returning it.,Fair,-0.43
a109e71e-a3d9-4bfa-9a5d-6050bc0dab76,Sports,Grid,4.78,1,0,Waste of money. Returning it.,Poor,-0.52
590242bc-9fef-4fa5-b383-7d96dee6d342,Sports,Grid,3.45,5,0,Love it! Exactly what I was looking for.,Good,0.61
17316cca-2448-41e0-a95e-09d798adf432,Books,List,1.81,2,0,Broke after a few uses. Very upset.,Fair,-0.45
ef5590dc-f3d1-4b90-ab3f-8ac5ab20c529,Clothing,Grid,0.66,1,1,Horrible experience. Don't buy this.,Fair,-0.55
9a2612af-cde2-42bb-af58-1809bacc31c3,Books,Grid,1.21,3,1,It works fine. No complaints.,Good,-0.29
aeb83c20-afbd-4cea-9ca4-f9f9eb16748a,Toys,Grid,4.16,4,0,Perfect! Exceeded my expectations.,Fair,0.83
58a5fd51-6f72-43f9-9f44-c80574373984,Electronics,Grid,2.77,4,1,Superb quality and great design.,Excellent,0.51
a586d199-ce0c-440a-a985-00a8c9853004,Clothing,Grid,3.81,4,0,Perfect! Exceeded my expectations.,Excellent,0.6
7fe8be5b-e03b-4272-af1b-7e5fa5200248,Books,Grid,1.86,4,1,Absolutely love it! Five stars!,Good,0.6
bb638ba1-eb40-46bc-bb77-f206fa52df31,Home & Garden,Detailed,0.92,4,1,Superb quality and great design.,Good,0.78
45b7bdd2-5808-4d74-949d-af48159d1a8a,Books,Grid,4.97,4,1,Excellent quality and fast shipping.,Excellent,0.98
0c0c8bd8-6b00-4651-b711-be9601eb45fd,Sports,Grid,2.29,2,0,Poor quality. Not worth the money.,Fair,-0.73
2424efc9-9ab1-471b-9ce9-c9ccf1259fb7,Home & Garden,List,4.14,1,0,Did not meet expectations at all.,Poor,-0.94
21c335d4-eb5c-415b-b332-de3bb6bb1d7f,Electronics,List,2.31,4,1,Amazing value for money. Very satisfied.,Excellent,0.76
fffd91e1-6d31-424d-af30-ffe184008e7f,Books,Card,2.35,3,1,Satisfactory. Nothing to write home about.,Poor,0.2
af0bdde2-7d3b-4ecc-a209-6351ca304056,Electronics,Card,3.61,5,0,Outstanding product. Will buy again.,Good,0.9
48387115-d193-4b44-ac9d-d6f61dd380af,Clothing,Card,2.58,4,0,Excellent quality and fast shipping.,Excellent,0.76
8e67366e-ed89-4e5b-9b89-be1ef9fe78b0,Books,Grid,2.19,1,1,Terrible product. Would not recommend.,Good,-0.9
6ff3de1c-5fc3-498d-ab87-5de40998b779,Electronics,Grid,4.48,4,1,Very happy with this purchase.,Excellent,0.59
c9c6e7da-c5d5-4a96-b116-4f8e1c3ba720,Sports,Detailed,2.3,3,1,Acceptable product. Met basic expectations.,Excellent,-0.23
4d24a378-b92f-4af1-ac5a-9c035efb38d1,Sports,Card,3.04,2,0,Broke after a few uses. Very upset.,Fair,-0.92
d5261985-08f5-4d6d-9973-b596187f94c0,Toys,Card,2.84,3,0,Fair quality. Could be better.,Fair,-0.02
176b33e9-60e1-45a9-894e-888ecbb6277e,Toys,List,1.24,4,1,Love it! Exactly what I was looking for.,Good,0.5
15140eed-723c-4eff-a26b-7592d81d3b0d,Electronics,Card,3.66,2,1,Waste of money. Returning it.,Fair,-0.58
b7829bfd-7e0a-485e-92f7-7dc30093615a,Sports,Detailed,3.18,1,1,Broke after a few uses. Very upset.,Fair,-0.79
79fad7d9-2a75-4b7f-8777-faabe51fe5b1,Electronics,List,1.74,4,1,Absolutely love it! Five stars!,Good,0.79
1b167c70-2092-4a0c-99ae-536fb2f1c9a8,Home & Garden,List,0.85,2,1,Terrible product. Would not recommend.,Poor,-0.94
c41f6aa7-5269-4aad-9558-70455b9967d1,Electronics,List,4.09,5,1,Absolutely love it! Five stars!,Good,0.82
c310e365-1ac4-46eb-b76f-4361155e64e8,Sports,Card,4.85,5,1,Love it! Exactly what I was looking for.,Good,0.83
7c048467-2679-415d-89ac-8c148759503d,Clothing,List,0.91,5,1,Great product! Highly recommend it.,Fair,0.57
35a787fe-5328-4490-81cd-42901397323b,Electronics,List,2.8,4,1,Perfect! Exceeded my expectations.,Good,0.71
4e9647d4-44c4-4052-8686-e82ffe31309c,Electronics,List,3.02,4,1,Outstanding product. Will buy again.,Excellent,0.89
a28b4bbf-386b-47cb-a248-05f95500d445,Sports,Card,2.89,5,1,Perfect! Exceeded my expectations.,Excellent,0.92
5a357851-aa65-4546-8aaa-b9be1a56d9e8,Books,Detailed,2.71,3,1,"Not bad, not great. Just average.",Good,0.11
abe5c5de-da56-4eba-8c54-4ab053580143,Clothing,Grid,4.4,4,1,Fantastic! Works perfectly as described.,Good,0.89
574a7104-983f-425c-b7a8-9a6e0c8773de,Sports,List,2.22,2,1,Broke after a few uses. Very upset.,Excellent,-0.44
0175fe84-878f-4ed8-aac6-b86b256b49d0,Sports,List,0.53,3,1,Acceptable product. Met basic expectations.,Excellent,-0.1
c4357769-9830-4f91-96ee-1b1143d274a0,Electronics,Card,0.65,3,1,Acceptable product. Met basic expectations.,Fair,0.09
6a9ea9cc-8e6a-4dbe-9fa6-36b10ed7e1db,Electronics,Grid,4.38,4,1,Very happy with this purchase.,Excellent,1.0
f554602b-54d3-4d01-bf9f-47eaa6a27fc6,Toys,Grid,0.67,1,0,Terrible product. Would not recommend.,Good,-0.63
b785c2fc-1198-4838-90c9-7c3067aae397,Clothing,Grid,2.39,1,1,Disappointed with this purchase.,Fair,-0.97
db0ff889-49e2-4bbd-ba67-7f8085672766,Sports,Card,4.93,2,0,Waste of money. Returning it.,Good,-0.61
3441540b-969e-424e-9b5c-b047f4b18f23,Home & Garden,List,4.58,5,0,Great product! Highly recommend it.,Good,0.86
fc0075d7-41bf-4c5b-8b16-fe7720b221d7,Books,Detailed,4.27,1,1,Horrible experience. Don't buy this.,Good,-0.96
2a159450-df14-42bf-89f8-6001bef9a416,Home & Garden,Grid,1.28,1,0,Horrible experience. Don't buy this.,Poor,-0.83
68896f83-5971-4378-97d3-ab90249d4088,Toys,Grid,1.9,5,1,Absolutely love it! Five stars!,Good,0.68
487de589-2c92-465f-be13-38f26db4b4f3,Electronics,Detailed,0.9,1,0,Waste of money. Returning it.,Poor,-0.89
042fa3a6-6e4b-4cfd-917d-9d7cecdbe356,Electronics,List,4.05,2,1,Broke after a few uses. Very upset.,Fair,-0.62
bff1b076-ffa2-45e9-9621-61c8b0d270c6,Toys,List,3.86,2,1,Not as described. Very disappointed.,Fair,-0.81
1e34d417-e4d2-4124-9a8c-9c07d35b78f4,Clothing,Card,2.36,2,1,Not as described. Very disappointed.,Poor,-0.84
a860ef1d-0d05-4a7e-8067-f8037112230d,Books,Card,0.92,3,1,Reasonable product for the cost.,Fair,0.05
e5344d4d-ca10-4ca9-8010-3e3bac2cdd27,Toys,List,0.67,5,0,Amazing value for money. Very satisfied.,Good,0.69
69b719bd-d59b-4e6e-a107-e10524e6a39c,Books,Card,3.41,3,1,Reasonable product for the cost.,Good,-0.18
4fe1a4c7-c6af-4963-8888-e8433b88b55d,Toys,Card,0.91,2,0,Disappointed with this purchase.,Fair,-0.85
0d15f1a8-5fd8-45c7-b63a-d6bda4d4ff87,Sports,List,2.64,4,1,Fantastic! Works perfectly as described.,Good,0.79
c64b23aa-4ad9-4a31-973c-05e637835b10,Electronics,Card,3.66,3,1,"Not bad, not great. Just average.",Poor,0.22
8a2007d9-491c-42c9-bd44-5f0e14534566,Home & Garden,Grid,1.34,3,0,Decent quality for the price.,Good,-0.12
0195fd6b-f660-455d-a6ab-b807d92011c6,Books,Detailed,3.17,4,1,Amazing value for money. Very satisfied.,Good,0.87
d6c266c7-f939-4abd-9124-80080ab4435c,Home & Garden,Card,2.67,4,1,Amazing value for money. Very satisfied.,Excellent,0.65
b0577421-fdff-4ded-9fe2-72a53c25ae44,Sports,Grid,2.39,3,1,It's okay. Does what it's supposed to do.,Good,0.27
f70dbbff-056c-45e4-8e19-5f65a4d8c016,Clothing,Card,4.49,5,1,Love it! Exactly what I was looking for.,Excellent,0.6
cd2805e9-d782-4baa-b109-07c4af60d5f8,Home & Garden,Grid,4.87,3,1,Fair quality. Could be better.,Fair,0.18
d7f744a4-89ef-47cf-8f00-fbe868d7f1ca,Clothing,Detailed,0.5,2,1,Not as described. Very disappointed.,Poor,-0.88
d381dcb5-94a5-4cb9-b5ca-2095e8812e5b,Clothing,List,2.46,2,1,Waste of money. Returning it.,Fair,-0.91
31cb715f-5e90-4147-9b35-3da0030f48bf,Clothing,Card,0.95,5,1,Very happy with this purchase.,Excellent,0.84
ffc67258-f000-48b9-923e-356ae5b17ab1,Books,List,3.93,1,0,Terrible product. Would not recommend.,Fair,-0.77
267038fd-886d-4aec-88de-12dd5ec489af,Home & Garden,Card,4.19,4,1,Outstanding product. Will buy again.,Good,0.8
1b2dad2d-53b6-4b34-81c0-53abf09a4c13,Toys,Grid,1.5,5,1,Outstanding product. Will buy again.,Good,0.59
26d0de8b-f923-4811-a3d1-7a02847b6b76,Electronics,Detailed,4.62,2,1,Broke after a few uses. Very upset.,Poor,-0.92
93071a10-4607-4ea3-8266-d940f5824709,Electronics,Card,2.23,2,0,Low quality materials. Avoid this.,Poor,-0.74
a11d1eef-c79b-4566-8777-b8d16c489d18,Books,Grid,1.67,4,0,Superb quality and great design.,Good,0.59
d0ce6d7d-3048-4dd7-b90f-c184cb94e42d,Books,Grid,2.06,1,1,Disappointed with this purchase.,Fair,-0.61
6c329987-0f72-4619-bba6-ae2372db5f10,Clothing,Detailed,3.59,1,1,Low quality materials. Avoid this.,Excellent,-0.71
b54b0815-b8db-44e4-a115-9fefb51e960e,Electronics,Card,2.41,1,0,Did not meet expectations at all.,Good,-0.64
e7f2f622-4acd-4b50-9237-ac1ed761457f,Books,Card,4.3,3,1,"Not bad, not great. Just average.",Fair,-0.23
877a245a-8f9c-4392-91e4-6f8e74f5b4f7,Books,Grid,1.18,3,1,Acceptable product. Met basic expectations.,Good,0.27
1646123f-3267-4cd4-922b-f30117d98db4,Sports,Detailed,2.46,4,1,Very happy with this purchase.,Fair,0.64
c578b84a-4d06-43ec-9525-04690936ee12,Electronics,Card,1.64,3,1,It's okay. Does what it's supposed to do.,Good,0.1
25df7dc7-38b6-47cd-8d60-0fdd8f1c02e8,Clothing,Card,2.11,1,0,Disappointed with this purchase.,Poor,-0.73
4fb60b00-fc2d-4696-8697-42e5513ba1da,Home & Garden,Grid,2.89,4,1,Excellent quality and fast shipping.,Fair,0.62
d062f7ad-eac3-49d5-b0a2-5d891eb0d561,Clothing,Detailed,2.44,3,1,Satisfactory. Nothing to write home about.,Good,-0.09
a26f6ce1-f082-4559-92d1-8aed31526034,Toys,Detailed,0.68,3,1,Average product. Nothing special.,Fair,-0.08
4bc13daa-d62c-493f-a463-4c6af93ad1f5,Toys,Grid,2.02,3,0,Acceptable product. Met basic expectations.,Poor,-0.05
184bcb7f-98e5-4f5a-bc29-020300ff75d3,Toys,Grid,4.27,4,1,Absolutely love it! Five stars!,Excellent,0.98
4fe40676-1e44-418f-93f7-f720c4f1f236,Home & Garden,List,3.62,1,1,Low quality materials. Avoid this.,Fair,-0.78
e7f44d94-4326-490a-b9db-9c3a248d5be2,Toys,List,1.75,1,1,Not as described. Very disappointed.,Excellent,-0.64
f0270eab-b368-4468-967f-c17990a72eda,Books,List,0.58,4,1,Very happy with this purchase.,Good,0.83
0f64a8f5-0605-48b8-b540-c8a129a73952,Toys,Card,0.94,2,0,Poor quality. Not worth the money.,Fair,-0.99
470dff79-ff52-421d-96ff-42587fae99d8,Toys,Detailed,3.15,5,1,Superb quality and great design.,Good,0.66
84bfba80-fa05-40b2-ba26-d3f40f18565d,Home & Garden,Card,2.06,4,1,Very happy with this purchase.,Excellent,0.58
6e063e55-978b-40c7-a677-4d1e3f0a1253,Toys,List,3.53,3,0,Satisfactory. Nothing to write home about.,Good,-0.06
ed12c67b-6754-4d1b-ad02-660bac84b8e2,Toys,Detailed,3.03,3,1,Reasonable product for the cost.,Good,-0.25
22ace2e1-98f5-47df-ae15-a9dbad576eab,Home & Garden,Card,2.53,4,1,Love it! Exactly what I was looking for.,Excellent,0.51
c890671f-873d-4169-a636-611aaf294fb3,Sports,Detailed,2.37,1,0,Did not meet expectations at all.,Poor,-0.55
b55b00a5-4e04-45e4-b9bc-511e0d03902e,Books,List,2.2,1,0,Poor quality. Not worth the money.,Poor,-0.94
2219d514-3c62-4cba-adaf-cd04389c035a,Clothing,List,3.95,4,1,Amazing value for money. Very satisfied.,Good,0.78
6cff46b5-266b-4bdf-91c4-7f6f1f7197e6,Sports,Card,1.94,3,1,Fair quality. Could be better.,Good,0.08
c7410d10-7752-42f8-99a0-4ec5802246fc,Sports,Detailed,1.51,4,1,Very happy with this purchase.,Good,0.75
af0c3f0d-87b5-44ea-ba98-c86f6c751541,Clothing,Detailed,1.8,5,1,Love it! Exactly what I was looking for.,Excellent,0.91
5087eef7-0caa-42f7-9e7d-59c4c8033e36,Electronics,Detailed,3.11,4,1,Great product! Highly recommend it.,Good,0.99
9382dcfe-081a-4c0f-9740-8df368bafb47,Clothing,Grid,3.2,4,1,Amazing value for money. Very satisfied.,Good,0.97
ded62479-864a-4f2d-85fd-403098a3f05d,Toys,Detailed,3.58,3,1,"Not bad, not great. Just average.",Good,-0.29
622bfb9b-f3a6-4714-892e-e74ed27d7f93,Clothing,List,2.56,2,1,Broke after a few uses. Very upset.,Excellent,-0.89
e924f3be-6626-4aa3-8796-1b0ab26f0010,Home & Garden,Grid,4.53,2,0,Defective product. Very frustrating.,Fair,-0.65
7dd6d336-6d32-47ad-a143-ee7705f4fe8b,Clothing,List,4.88,5,0,Outstanding product. Will buy again.,Excellent,0.82
a6e540de-d0e9-420f-b9da-9baa9a06f462,Clothing,List,2.58,1,0,Low quality materials. Avoid this.,Poor,-1.0
de9f7e59-d2f7-4547-8d2b-2edb7c564af6,Books,Detailed,0.82,4,1,Superb quality and great design.,Excellent,0.98
e5e2b24f-d6b9-40cc-b4b6-17aa4c6496c6,Sports,Grid,2.47,1,1,Disappointed with this purchase.,Fair,-0.82
20552b0f-360b-4b45-8737-e70ab124c1b5,Toys,Detailed,2.43,1,0,Defective product. Very frustrating.,Good,-0.94
9868eeb8-2b85-48f9-aad4-952ae0206a81,Electronics,List,2.15,3,1,It's alright. Does the job.,Fair,-0.21
12abd591-6e8e-4371-8d09-e65f34fef765,Electronics,Card,3.39,1,0,Broke after a few uses. Very upset.,Good,-0.73
fff757a0-b024-4351-bd88-53e1dd301c95,Home & Garden,Card,3.6,3,1,Satisfactory. Nothing to write home about.,Good,0.17
6a144329-5920-472e-8523-58da6d8f7fc2,Electronics,List,1.17,3,1,Satisfactory. Nothing to write home about.,Excellent,-0.28
6b0672d3-4be4-45e1-8458-474de970095e,Home & Garden,Card,4.75,2,0,Did not meet expectations at all.,Fair,-0.66
3a44c890-b1da-4383-8aff-025b430a03fd,Clothing,List,1.16,3,1,It works fine. No complaints.,Fair,0.22
9623095b-28ac-492c-9bda-644b444fceef,Clothing,Card,1.17,1,1,Horrible experience. Don't buy this.,Good,-0.84
2995c60b-d052-4f2f-9214-ab33d55098e8,Sports,List,4.88,2,1,Horrible experience. Don't buy this.,Fair,-0.65
9e1ea01b-821a-45e2-ac80-a9e1fca1d573,Books,List,4.42,4,1,Great product! Highly recommend it.,Excellent,0.59
032b348a-d6a3-4951-b1fe-7e4d91654c51,Electronics,Card,1.51,2,0,Poor quality. Not worth the money.,Poor,-0.87
44ee04c9-238b-4f29-b0f1-7265f702cf14,Home & Garden,Detailed,2.57,1,0,Horrible experience. Don't buy this.,Good,-0.5
6c19cb02-6bee-410f-ab2e-3fc26bcca5fe,Toys,List,2.14,1,0,Waste of money. Returning it.,Poor,-0.76
cfb65bd7-f583-4dd1-8787-1c1925aa594d,Home & Garden,Grid,4.87,1,1,Broke after a few uses. Very upset.,Fair,-0.73
ee82b3e7-dec6-4ab2-bb6f-fe18c02ca46c,Toys,List,3.6,2,1,Terrible product. Would not recommend.,Good,-0.86
bf476c96-b431-4002-83bf-fb99b6067798,Sports,Card,2.98,1,0,Poor quality. Not worth the money.,Good,-0.55
43253b54-651a-41ba-b20d-abdd96278eb8,Clothing,Card,0.77,2,1,Did not meet expectations at all.,Good,-0.85
498d2f7f-a0bd-4ef8-b8b5-47d4156ac64f,Sports,Grid,1.93,1,0,Poor quality. Not worth the money.,Poor,-0.88
baf7a303-c47d-4f57-a392-d4595c364ac5,Electronics,List,3.19,3,0,Average product. Nothing special.,Good,0.04
9b5555f5-3254-41c8-a1ff-882eb7014311,Books,List,3.15,5,1,Perfect! Exceeded my expectations.,Excellent,0.88
e846d737-7b5f-4837-a694-510b42937bfd,Sports,Card,2.72,2,0,Not as described. Very disappointed.,Fair,-0.8
48a43838-6510-4a79-a93f-825abf7ba98d,Home & Garden,Card,4.4,2,1,Horrible experience. Don't buy this.,Fair,-0.8
533ab25d-c9ac-4efe-a055-4619ba49c022,Books,Grid,4.9,2,0,Horrible experience. Don't buy this.,Fair,-0.71
b8371e2c-2e6f-49fe-adf4-e70af75cdc83,Clothing,List,0.8,4,1,Very happy with this purchase.,Fair,0.84
517e80e2-b121-4292-b223-ef178887dbc8,Toys,List,1.37,1,1,Horrible experience. Don't buy this.,Poor,-0.54
3aa4ae85-0ef3-4dba-9636-695db578e463,Sports,Detailed,0.96,3,1,Decent quality for the price.,Fair,0.26
f8b8a1f0-e1ed-43db-b245-561a210a4581,Clothing,Detailed,4.04,2,0,Horrible experience. Don't buy this.,Poor,-0.63
94bdf67b-d236-4c41-a42f-9535879ce689,Toys,Detailed,4.01,3,1,Acceptable product. Met basic expectations.,Fair,-0.16
20aee0ae-65ae-424f-a538-a77b966ea2a3,Home & Garden,Card,3.77,3,0,"Not bad, not great. Just average.",Good,-0.03
e5a2d1ab-a9fb-487c-97cc-c6af2ee2bda1,Electronics,Detailed,0.75,4,1,Very happy with this purchase.,Excellent,0.68
9af087c5-3a21-4ae2-86c4-9fd59dfbbe88,Electronics,List,1.44,3,1,Fair quality. Could be better.,Fair,-0.12
6d95dd69-f00d-4203-bae8-2c5b86c9dc8a,Books,Card,3.01,2,0,Did not meet expectations at all.,Fair,-0.52
23e1a882-1ef3-4734-ab68-3605b492e2bd,Electronics,Grid,1.59,3,1,Satisfactory. Nothing to write home about.,Excellent,0.13
5174a8f3-7782-4d7c-9063-a07ef9a94b77,Electronics,Detailed,3.6,4,1,Absolutely love it! Five stars!,Excellent,0.62
f8a23c82-a181-4fc7-befe-e9a074fb31e0,Electronics,Grid,3.38,3,1,Acceptable product. Met basic expectations.,Good,0.02
